"type","request_number","date","year","month","block","description","lon","lat"
"Stray Animal","11-03815763","Sep 20, 2011",2011,9,"500 W ROSCOE ST"," - raccoon - Back yard - night",-87.642134,41.943669
"Stray Animal","11-03839262","Sep 23, 2011",2011,9,"7000 S INDIANA AVE"," - Medium sized Raccoon - Sidewalk - Between 5:00 and 6:00AM",-87.6205469,41.7672414
"Stray Animal","11-03841626","Sep 24, 2011",2011,9,"3600 N ALBANY AVE"," - Raccoons (4) - Back yard - Night",-87.7053624,41.9466452
"Stray Animal","11-03883671","Oct 01, 2011",2011,10,"8000 S MERRILL AVE"," - Raccoon brownish + light-brownish color, with long, furry and striped tail - Front yard - 9:00pm (approximately Many neighbors have seen this animals during evening hours",-87.5725856,41.7496891
"Stray Animal","11-03919999","Oct 07, 2011",2011,10,"500 E 45TH ST","Raccoon - Backyard / caller states 2 raccoons trapped in garbage cart in alley",-87.6139294,41.8130571
"Stray Animal","11-03920105","Oct 07, 2011",2011,10,"500 E 45TH ST","Other - RABBIT RACCOON - GARBAGE CART IN THE ALLEY - CALLER IS REQUESTING  A CALL",-87.6139294,41.8130571
"Stray Animal","11-03920366","Oct 07, 2011",2011,10,"500 E 45TH ST","Raccoon - Garbage Can -[caller is requesting for ACC to contact him back regarding removal of 2 raccoon inside his black city garbage cart- adult raccoon in area being very protective need removal asap]",-87.6139294,41.8130571
"Stray Animal","11-03985676","Oct 20, 2011",2011,10,"800 W GRACE ST"," - Large raccoon - Back yard - Night",-87.6496396,41.9512085
"Stray Animal","11-04000715","Oct 23, 2011",2011,10,"1200 W 110TH ST"," - BIG black and brown raccoons - Back yard - 10:30pm",-87.6521582,41.6940562
"Stray Animal","11-04000732","Oct 23, 2011",2011,10,"1200 W 110TH PL"," - BIG black and brown raccoons - Back yard - 10:30pm",-87.652329,41.693401
"Stray Animal","11-04036456","Oct 28, 2011",2011,10,"1200 W 110TH PL"," - Big black raccoon and squirels - Back yard - 11pm",-87.652329,41.693401
"Stray Animal","11-04139312","Nov 17, 2011",2011,11,"3800 W 61ST PL"," - it was a raccoon he had to be at least 25lbs - Sidewalk - it was about 7:45pm when i seen",-87.718089,41.7816831
"Stray Animal","11-04139313","Nov 17, 2011",2011,11,"3800 W 61ST PL"," - it was a raccoon he had to be at least 25lbs - Sidewalk - it was about 7:45pm when i seen",-87.718089,41.7816831
"Stray Animal","11-04221143","Dec 07, 2011",2011,12,"700 N LEAMINGTON AVE","Possums and raccoons are living in the vacant property at and terrorizing neighbors. - Possums - Home - early morning",-87.754661,41.893201
"Stray Animal","12-00037589","Jan 09, 2012",2012,1,"2200 N CENTRAL PARK AVE"," - Raccoon, very large, I have seen multiple times. - Alley - Evening",-87.7168856,41.9209605
"Stray Animal","12-00060345","Jan 13, 2012",2012,1,"11600 S AVENUE J "," - A small raccoon - Other - all day",-87.5343407,41.6844177
"Stray Animal","12-00100345","Jan 23, 2012",2012,1,"4800 S LAVERGNE AVE"," - A lot of cats(15 or more)lives at the house AveChicago uotside in front and back yard and the lady (living in  house) feeding that cats.The smell is in each houses front and back yards(between Ave),gardens,kids sand boxes (they playing).Cats pooping ,peeing everythere !People living in house Ave also feeding same cats in front of the house,leaving a lot of food and mess(coming wild animals raccoons).The situation under control at all ! - Front yard - All the time , but mostly they are active at evening and night time .They are in front of the houses, back yards,sidewalks,alleys,street. We need immediately help !",-87.7482525,41.8055889
"Stray Animal","12-00108934","Jan 25, 2012",2012,1,"4100 N KEDVALE AVE"," - Raccoon - Parkway - Evening/Night",-87.7308885,41.9554483
"Stray Animal","12-00143649","Feb 01, 2012",2012,2,"2800 W SEIPP ST"," - raccoon - Home - 730 am",-87.6925295,41.7379663
"Stray Animal","12-00541986","Feb 29, 2012",2012,2,"11300 S AVENUE G ","Raccoon - Garbage Can - Attached Garage",-87.5319741,41.6898624
"Stray Animal","12-00612707","Mar 14, 2012",2012,3,"4300 S FORRESTVILLE AVE"," - Several stray cats, possums and raccoons - Sidewalk - Cats roam freely day and night; possums and raccoons at night",-87.612851,41.816685
"Stray Animal","12-00616224","Mar 14, 2012",2012,3,"8700 S CORNELL AVE"," - Either 2 raccoons/possoms/or skunks. I can't tell by the color but they are larger body with small legs and sharp claws because they can climb. They were in the backyard of a few houses but they were climbing on the houses also. - Back yard - We saw them at dusk.",-87.5838956,41.7360311
"Stray Animal","12-00677597","Mar 27, 2012",2012,3,"6000 S LA SALLE ST"," - Raccoon - Other - just recently saw in garage; ran it out to street",-87.6293003,41.7853283
"Stray Animal","12-00683986","Mar 28, 2012",2012,3,"3300 N KENNETH AVE"," - Raccoon/ 2 Adult sized, gray and black and baby sized raccoons possible (nest) - Home - night",-87.7388553,41.9408916
"Stray Animal","12-00699843","Mar 31, 2012",2012,3,"3000 W 83RD PL"," - raccoon - Front yard - evenings after dark",-87.6976886,41.7427346
"Stray Animal","12-00737858","Apr 09, 2012",2012,4,"4300 N GREENVIEW AVE"," - Large raccoon - Back yard - Dusk",-87.66768,41.9597837
"Stray Animal","12-00771258","Apr 16, 2012",2012,4,"7100 N OSCEOLA AVE"," - Raccoon - Alley - Daytime- chases children in alley",-87.8125611,42.009891
"Stray Animal","12-00772120","Apr 16, 2012",2012,4,"3000 W 83RD PL","4 baby raccoons - backyard by the gate near alley in a tote container without the top",-87.6976886,41.7427346
"Stray Animal","12-00806509","Apr 23, 2012",2012,4,"8300 S KILPATRICK AVE"," - Large raccoon is breaking into our attic - Home - evening",-87.7384111,41.741985
"Stray Animal","12-00839636","Apr 30, 2012",2012,4,"8100 S WHIPPLE ST","raccoon - Home inside the crawl space",-87.6989977,41.7460637
"Stray Animal","12-00843945","May 01, 2012",2012,5,"2900 N KEATING AVE","raccoon - Back yard between 2 windows on the side and have it surrounded by big rocks..",-87.7453962,41.933386
"Stray Animal","12-00854174","May 02, 2012",2012,5,"2100 W CUYLER AVE"," - Raccoon - Home - 9:00 pm",-87.681232,41.9550573
"Stray Animal","12-00858929","May 03, 2012",2012,5,"5200 S MASON AVE"," - 2 baby raccoons - Other - Just found them in the garage today",-87.7713079,41.7979188
"Stray Animal","12-00861280","May 03, 2012",2012,5,"2600 W 23RD ST"," - Raccoon (fairly large) - Back yard - Day and night it moves about in the gargage on a shelf or top of the wall. It left today through the soffit  but returned a short while later. It appears to be very docile but of course we are trying to avoid it and carefully move in and out of the garage (but we have two small kids so we are a bit apprehensive!)",-87.6906331,41.8502947
"Stray Animal","12-00876811","May 07, 2012",2012,5,"1100 W NORTH SHORE AVE"," - Raccoon - Alley - Day and evening",-87.6585484,42.0039713
"Stray Animal","12-00901729","May 10, 2012",2012,5,"7800 S HALSTED ST"," - two large raccoons - Vacant lot/Parking lot - after dark the raccoons hide in the tall weeds in the parking lot of the police station",-87.6440686,41.7524402
"Stray Animal","12-00914332","May 14, 2012",2012,5,"3300 S PARNELL AVE"," - two raccoons - Sidewalk - In the evening when it is dark.",-87.6403265,41.8343502
"Stray Animal","12-00942623","May 18, 2012",2012,5,"1800 W FULLERTON AVE"," - raccoons - not sure how many - Other - not sure...certainly while our store is open",-87.6730667,41.9252837
"Stray Animal","12-00957724","May 22, 2012",2012,5,"1200 W 110TH PL","2 BAABY RACCOONS - Home - NOW",-87.652329,41.693401
"Stray Animal","12-00982290","May 25, 2012",2012,5,"2000 W THOMAS ST"," - Raccoon stuck in an abandoned home - Home - night time",-87.6772142,41.9013546
"Stray Animal","12-00982291","May 25, 2012",2012,5,"2000 W THOMAS ST"," - Raccoon stuck in an abandoned home - Home - night time",-87.6772142,41.9013546
"Stray Animal","12-00985993","May 28, 2012",2012,5,"7800 S ADA ST","Raccoon - Bedroom",-87.6573231,41.7521419
"Stray Animal","12-01002886","May 31, 2012",2012,5,"5600 W PATTERSON AVE"," - 3 raccoons - male, female adult with child - Other - sunrise to sunset",-87.7667874,41.9467861
"Stray Animal","12-01009433","May 31, 2012",2012,5,"3800 N GREENVIEW AVE"," - two raccoons - each the size of a small dog. - Other - evening night, but they are around right now at 7 p.m. in daylight!",-87.66759,41.950864
"Stray Animal","12-01042893","Jun 07, 2012",2012,6,"100 S WHIPPLE ST"," - Raccoon - Alley - after 7:00 pm",-87.7025965,41.8793055
"Stray Animal","12-01049573","Jun 08, 2012",2012,6,"1800 S KEDZIE AVE"," - Raccoon - Alley - During the evening time",-87.7054162,41.8578596
"Stray Animal","12-01061992","Jun 11, 2012",2012,6,"8800 S WINCHESTER AVE"," - Raccoons - Back yard - Mornings",-87.6698834,41.7335847
"Stray Animal","12-01127820","Jun 22, 2012",2012,6,"1000 N HOYNE AVE"," - Raccoons - Back yard - Morning",-87.6798791,41.8996616
"Stray Animal","12-01127963","Jun 22, 2012",2012,6,"4200 S ELLIS AVE"," - Multiple raccoons - Home - They usually comes out of this home around 5-6pm and walk the streets and climb trees. But they reside in the home itself.",-87.6021863,41.8178459
"Stray Animal","12-01139209","Jun 25, 2012",2012,6,"5400 W LELAND AVE"," - Raccoons - Back yard - Evening",-87.7626875,41.9657505
"Stray Animal","12-01156406","Jun 27, 2012",2012,6,"3100 W 84TH PL"," - Raccoons (large family approx 8) - Back yard - Evenings",-87.6994982,41.7400492
"Stray Animal","12-01168339","Jun 28, 2012",2012,6,"2100 W BOWLER ST"," - Raccoon - Home - All day",-87.6794426,41.8714089
"Stray Animal","12-01175134","Jun 29, 2012",2012,6,"5900 N EAST CIRCLE AVE"," - raccoons - Home - day",-87.7999058,41.9885854
"Stray Animal","12-01211470","Jul 06, 2012",2012,7,"1800 W FULLERTON AVE"," - raccoon - Other - all day",-87.6730667,41.9252837
"Stray Animal","12-01233642","Jul 10, 2012",2012,7,"3300 W EASTWOOD AVE"," - raccoons, stray cats - Back yard - animals are in the attic, back yard and inside. Horrible smells.",-87.7108541,41.9655606
"Stray Animal","12-01234294","Jul 10, 2012",2012,7,"1200 E 73RD ST"," - Four adult raccoons and 10 to 12 baby raccoons - Back yard - 10:00 PM",-87.59555,41.7625656
"Stray Animal","12-01250992","Jul 12, 2012",2012,7,"10500 S LAFAYETTE AVE"," - raccoons and possums inside the home where a hole is in the roof - Home - evenings and night",-87.624929,41.703352
"Stray Animal","12-01251385","Jul 12, 2012",2012,7,"8100 S AVALON AVE"," - a family of 5 raccoons - Home - during the morning and night",-87.594508,41.74758
"Stray Animal","12-01304120","Jul 21, 2012",2012,7,"6000 N NEWBURG AVE"," - Raccoon - Back yard - A raccoon is stuck in our garbage can, we have no alley so we bring the cans to the front for pick up.  The raccoon is hissing and he cannot climb out",-87.789802,41.9897462
"Stray Animal","12-01313457","Jul 23, 2012",2012,7,"5100 S MAYFIELD AVE"," - Raccoon Family - Front yard - Under the porch during the day",-87.7701148,41.7997878
"Stray Animal","12-01320763","Jul 24, 2012",2012,7,"10500 S LAFAYETTE AVE"," - raccoons and possums inside the home where a hole is in the roof - Back yard - late afternoons to evening",-87.624929,41.703352
"Stray Animal","12-01346563","Jul 26, 2012",2012,7,"8400 S EUCLID AVE"," - 2 raccoons are in our garbage can that's closest to our gate - Alley - they are in there now",-87.5772952,41.7423652
"Stray Animal","12-01360065","Jul 30, 2012",2012,7,"1300 W 73RD ST"," - FAMILIES OF RACCOONS - Street - USUALLY AT NIGHT - FRONT & BACK YARDS",-87.6574001,41.7615469
"Stray Animal","12-01397165","Aug 05, 2012",2012,8,"1200 W 112TH ST"," - Raccoons (Family) - Vacant lot/Parking lot - day and night",-87.652216,41.690674
"Stray Animal","12-01399945","Aug 05, 2012",2012,8,"2600 W LUTHER ST"," - 6 raccoons by abandoned house - Alley - 10pm",-87.6905611,41.8472409
"Stray Animal","12-01440901","Aug 12, 2012",2012,8,"10500 S LAFAYETTE AVE"," - A Raccoon Family possibly about 5 of them - Home - Evening to Night",-87.624929,41.703352
"Stray Animal","12-01463012","Aug 16, 2012",2012,8,"7800 S LOWE AVE","raccoon - Home - daytime",-87.640773,41.752345
"Stray Animal","12-01478050","Aug 19, 2012",2012,8,"7100 S CAMPBELL AVE"," - raccoon - Home - day and night",-87.6856852,41.7646592
"Stray Animal","12-01478052","Aug 19, 2012",2012,8,"7100 S CAMPBELL AVE"," - raccoon - Home - day and night",-87.6856852,41.7646592
"Stray Animal","12-01523666","Aug 27, 2012",2012,8,"4200 S CHAMPLAIN AVE"," - SMALL KITTENS 5 OR 6, 6 CATS, AND 2 TO 3 VERY LARGE RACCOON - Alley - LATE EVENINGS, AND SOON AS IT GETS DARK",-87.6104624,41.8185082
"Stray Animal","12-01544906","Aug 30, 2012",2012,8,"5200 S MOODY AVE"," - Raccoon - Home - mostly at night I have a raccoon living in my attic (coach house)",-87.7761603,41.7978475
"Stray Animal","12-01606305","Sep 12, 2012",2012,9,"7700 S HOYNE AVE"," - raccoon - Back yard - evening",-87.6759312,41.7536844
"Stray Animal","12-01701711","Oct 02, 2012",2012,10,"9400 S CALUMET AVE"," - Huge Raccoon - Front yard - Different times of the day",-87.6157646,41.7235363
"Stray Animal","12-01708138","Oct 04, 2012",2012,10,"5000 N GLENWOOD AVE"," - Raccoon/Rats - Alley - rats all day/ Raccoon at night around 1-3am.  Several of them.",-87.6647984,41.9727358
"Stray Animal","12-01755135","Oct 16, 2012",2012,10,"500 E 45TH ST"," - Raccoon (large) with its family is living in the back yard under scrap cars; yard not cut (unkempt); adjacent yard (connected property) also unkempt with animal/animal fesces - Back yard - All times of day. Animals are most present at night.",-87.6139294,41.8130571
"Stray Animal","12-01844446","Nov 01, 2012",2012,11,"2100 W GLADYS AVE"," - Family of large black and grey raccoons living in the attic. They enter through rear of house. - Home - Early evening (5 p.m.-8 p.m.)",-87.6789901,41.8769421
"Stray Animal","12-01850868","Nov 03, 2012",2012,11,"1900 W 22ND PL"," - cats primarily but now seeing wildlife coming around- possum, raccoons (home owner is leaving food out for the animals) - Front yard - morning-there are shelters built for them by homeowner so they stay",-87.6735429,41.8515142
"Stray Animal","12-01883774","Nov 12, 2012",2012,11,"100 E 118TH ST"," - Raccoon or family of raccoons - Home - Early morning - I believe they go in and out of my attic - ",-87.6205539,41.6798814
"Stray Animal","12-02031078","Dec 23, 2012",2012,12,"800 W AINSLIE ST"," - 4 raccoons - Home - Raccoon nest on the condo building roof - ",-87.6504481,41.9716434
"Stray Animal","12-02052766","Dec 29, 2012",2012,12,"9700 S PRINCETON AVE","Home - raccoon - all day",-87.6312282,41.7178672
"Stray Animal","13-00013689","Jan 03, 2013",2013,1,"2400 W MADISON ST"," - raccoon - Alley - late evening - ",-87.6866861,41.8813635
"Stray Animal","13-00019101","Jan 05, 2013",2013,1,"11400 S LONGWOOD DR","3 DOGS 2 BLACK 1 BROWN PIT - Street - CHASING RACCOONS",-87.6733398,41.6862503
"Stray Animal","13-00036606","Jan 09, 2013",2013,1,"3000 W CULLOM AVE"," - Large raccoon out during day time - Sidewalk - Daytime",-87.7034173,41.9594237
"Stray Animal","13-00041906","Jan 10, 2013",2013,1,"800 W AINSLIE ST"," - Raccon - Back yard - Raccoon nest on the  condo roff, - ",-87.6504481,41.9716434
"Stray Animal","13-00074308","Jan 18, 2013",2013,1,"4600 N LAWLER AVE"," - 20-30LB LARGE Raccoons (2) - Alley - evening - ",-87.753738,41.9642874
"Stray Animal","13-00163391","Feb 11, 2013",2013,2,"3300 W WRIGHTWOOD AVE"," - Raccoon - Back yard - This is the first time I've seen it. At 7 PM",-87.711039,41.928598
"Stray Animal","13-00163392","Feb 11, 2013",2013,2,"3300 W WRIGHTWOOD AVE"," - Raccoon - Back yard - This is the first time I've seen it. At 7 PM",-87.711039,41.928598
"Stray Animal","13-00163393","Feb 11, 2013",2013,2,"3300 W WRIGHTWOOD AVE"," - Raccoon - Back yard - This is the first time I've seen it. At 7 PM",-87.711039,41.928598
"Stray Animal","13-00163396","Feb 11, 2013",2013,2,"3300 W WRIGHTWOOD AVE"," - Raccoon - Back yard - This is the first time I've seen it. At 7 PM",-87.711039,41.928598
"Stray Animal","13-00217572","Feb 26, 2013",2013,2,"4500 S KILPATRICK AVE"," - We have a large size raccoon in the crawl space of our home. It had entered from the rear of the home through acces door of crawl space. - Home - Evening",-87.740785,41.8112908
"Stray Animal","13-00287639","Mar 14, 2013",2013,3,"1200 E 83RD ST","Raccoon PARK BY THE POOL, AVALON PARK - Swimming Pools",-87.594106,41.742267
"Stray Animal","13-00449839","Apr 18, 2013",2013,4,"6700 N OKETO AVE"," - raccoons - Home - night - ",-87.811619,42.0024981
"Stray Animal","13-00490866","Apr 25, 2013",2013,4,"4000 W WARWICK AVE"," - Large raccoon - Front yard - Anytime",-87.7274643,41.9490819
"Stray Animal","13-00498815","Apr 27, 2013",2013,4,"5000 W WINDSOR AVE"," - Raccoon - Back yard - 6:00-7:00 pm - ",-87.7526637,41.9636032
"Stray Animal","13-00498854","Apr 27, 2013",2013,4,"5000 W WINDSOR AVE"," - raccoon - Back yard - 5:00 on around the house and alley.  The animal seems to be living in the garage which is broken and open.",-87.7526637,41.9636032
"Stray Animal","13-00509264","Apr 30, 2013",2013,4,"4400 N CHRISTIANA AVE"," - raccoon - Back yard - night - ",-87.7119199,41.9611632
"Stray Animal","13-00517333","May 01, 2013",2013,5,"3400 W 117TH ST"," - Large, Raccoon - Back yard - seen day and night - ",-87.7055035,41.680782
